stamp_sec,source,seq_num,waypoint_idx,x,y,theta,image_path,curr_image_path,end_image_path,sys2_inference_ms,goal
1786399424.512876,sys1,195,0,0.072656,-0.002283,0.010376,data/images_20260811_080306/seq_195.jpg,data/images_20260811_080306/seq_197.jpg,data/images_20260811_080306/seq_196.jpg,81.852,Move toward the grey cabinet
1786399424.512876,sys1,195,1,0.143750,0.000018,0.027459,data/images_20260811_080306/seq_195.jpg,data/images_20260811_080306/seq_197.jpg,data/images_20260811_080306/seq_196.jpg,81.852,Move toward the grey cabinet
1786399424.512876,sys1,195,2,0.214063,0.008008,0.015197,data/images_20260811_080306/seq_195.jpg,data/images_20260811_080306/seq_197.jpg,data/images_20260811_080306/seq_196.jpg,81.852,Move toward the grey cabinet
1786399424.512876,sys1,195,3,0.281250,0.013672,0.006897,data/images_20260811_080306/seq_195.jpg,data/images_20260811_080306/seq_197.jpg,data/images_20260811_080306/seq_196.jpg,81.852,Move toward the grey cabinet
1786399424.512876,sys1,195,4,0.348438,0.021094,0.032947,data/images_20260811_080306/seq_195.jpg,data/images_20260811_080306/seq_197.jpg,data/images_20260811_080306/seq_196.jpg,81.852,Move toward the grey cabinet
1786399424.512876,sys1,195,5,0.415625,0.019141,0.119021,data/images_20260811_080306/seq_195.jpg,data/images_20260811_080306/seq_197.jpg,data/images_20260811_080306/seq_196.jpg,81.852,Move toward the grey cabinet
1786399424.512876,sys1,195,6,0.478125,0.023535,0.136933,data/images_20260811_080306/seq_195.jpg,data/images_20260811_080306/seq_197.jpg,data/images_20260811_080306/seq_196.jpg,81.852,Move toward the grey cabinet
1786399424.512876,sys1,195,7,0.546875,0.025977,0.154876,data/images_20260811_080306/seq_195.jpg,data/images_20260811_080306/seq_197.jpg,data/images_20260811_080306/seq_196.jpg,81.852,Move toward the grey cabinet
1786399424.512876,sys2,195,0,0.080078,0.005493,-0.039153,data/images_20260811_080306/seq_195.jpg,data/images_20260811_080306/seq_195.jpg,data/images_20260811_080306/seq_196.jpg,81.852,Move toward the grey cabinet
1786399424.512876,sys2,195,1,0.108594,0.024121,-0.009735,data/images_20260811_080306/seq_195.jpg,data/images_20260811_080306/seq_195.jpg,data/images_20260811_080306/seq_196.jpg,81.852,Move toward the grey cabinet
1786399424.512876,sys2,195,2,0.128906,0.016895,0.143688,data/images_20260811_080306/seq_195.jpg,data/images_20260811_080306/seq_195.jpg,data/images_20260811_080306/seq_196.jpg,81.852,Move toward the grey cabinet
1786399424.512876,sys2,195,3,0.207813,0.020703,0.154717,data/images_20260811_080306/seq_195.jpg,data/images_20260811_080306/seq_195.jpg,data/images_20260811_080306/seq_196.jpg,81.852,Move toward the grey cabinet
1786399424.512876,sys2,195,4,0.253125,0.017676,0.136026,data/images_20260811_080306/seq_195.jpg,data/images_20260811_080306/seq_195.jpg,data/images_20260811_080306/seq_196.jpg,81.852,Move toward the grey cabinet
1786399424.512876,sys2,195,5,0.223438,0.016895,0.142023,data/images_20260811_080306/seq_195.jpg,data/images_20260811_080306/seq_195.jpg,data/images_20260811_080306/seq_196.jpg,81.852,Move toward the grey cabinet
1786399424.512876,sys2,195,6,0.278125,0.021875,0.062985,data/images_20260811_080306/seq_195.jpg,data/images_20260811_080306/seq_195.jpg,data/images_20260811_080306/seq_196.jpg,81.852,Move toward the grey cabinet
1786399424.512876,sys2,195,7,0.503125,0.046289,2.625667,data/images_20260811_080306/seq_195.jpg,data/images_20260811_080306/seq_195.jpg,data/images_20260811_080306/seq_196.jpg,81.852,Move toward the grey cabinet
